dgp,n,tau_scale,assignment,model,rep,PEHE,ATE_Bias,RMSE,Coverage,Runtime,status
heteroskedastic,1000,1.0,propensity,T-Learner (LGBM),2,0.4757092444136734,0.10617187513972791,0.4757092444136734,1.0,0.07573962211608887,success
heteroskedastic,1000,1.0,propensity,T-Learner (LGBM),3,0.5820218522999778,0.0748286628896474,0.5820218522999778,0.996,0.011849403381347656,success
heteroskedastic,1000,1.0,propensity,T-Learner (LGBM),4,0.505177997533906,0.10704739663701852,0.505177997533906,0.998,0.011761903762817383,success
heteroskedastic,1000,1.0,propensity,T-Learner (LGBM),5,0.5453584028949195,0.1809939003747576,0.5453584028949195,0.999,0.011384248733520508,success
heteroskedastic,1000,1.0,propensity,T-Learner (LGBM),6,0.5863292238043479,0.16687083804370803,0.5863292238043479,0.999,0.011444330215454102,success
heteroskedastic,1000,1.0,propensity,T-Learner (LGBM),7,0.5025058228376189,0.021269229240497636,0.5025058228376189,0.997,0.011674880981445312,success
heteroskedastic,1000,1.0,propensity,T-Learner (LGBM),8,0.48404401407253383,0.020789571862903884,0.48404401407253383,0.999,0.011549234390258789,success
heteroskedastic,1000,1.0,propensity,T-Learner (LGBM),9,0.5334878696104014,0.12123436163948878,0.5334878696104014,0.999,0.03099679946899414,success
heteroskedastic,1000,1.0,propensity,X-Learner (LGBM),0,1.0627619522276353,0.002273666077774978,1.0627619522276353,0.201,0.02355647087097168,success
heteroskedastic,1000,1.0,propensity,X-Learner (LGBM),1,1.0769851377538353,0.003920808097649237,1.0769851377538353,0.207,0.08088445663452148,success
heteroskedastic,1000,1.0,propensity,X-Learner (LGBM),2,1.062096370592201,0.01708505366872989,1.062096370592201,0.187,0.10492420196533203,success
heteroskedastic,1000,1.0,propensity,X-Learner (LGBM),3,1.1100999149872826,0.07926118538005279,1.1100999149872826,0.191,0.09801530838012695,success
heteroskedastic,1000,1.0,propensity,X-Learner (LGBM),4,1.0524073399779077,0.017329610083290994,1.0524073399779077,0.222,0.0983572006225586,success
heteroskedastic,1000,1.0,propensity,X-Learner (LGBM),5,1.1495402257874499,0.08799074051786383,1.1495402257874499,0.21,0.09867358207702637,success
heteroskedastic,1000,1.0,propensity,X-Learner (LGBM),6,1.1277187289368635,0.027435296935071837,1.1277187289368635,0.189,0.09881734848022461,success
heteroskedastic,1000,1.0,propensity,X-Learner (LGBM),7,1.0736669595517916,0.05076345070165729,1.0736669595517916,0.189,0.09844827651977539,success
heteroskedastic,1000,1.0,propensity,X-Learner (LGBM),8,1.0981089662920014,0.02880724053946718,1.0981089662920014,0.202,0.10435271263122559,success
heteroskedastic,1000,1.0,propensity,X-Learner (LGBM),9,1.063822252441662,0.031516337716941505,1.063822252441662,0.206,0.09883904457092285,success
heteroskedastic,1000,1.0,propensity,LinearDML,0,,,,,0.08580350875854492,error
heteroskedastic,1000,1.0,propensity,LinearDML,1,,,,,0.008645296096801758,error
heteroskedastic,1000,1.0,propensity,LinearDML,2,,,,,0.09035229682922363,error
heteroskedastic,1000,1.0,propensity,LinearDML,3,,,,,0.008452653884887695,error
heteroskedastic,1000,1.0,propensity,LinearDML,4,,,,,0.0894327163696289,error
heteroskedastic,1000,1.0,propensity,LinearDML,5,,,,,0.00839686393737793,error
heteroskedastic,1000,1.0,propensity,LinearDML,6,,,,,0.08943033218383789,error
heteroskedastic,1000,1.0,propensity,LinearDML,7,,,,,0.008424997329711914,error
heteroskedastic,1000,1.0,propensity,LinearDML,8,,,,,0.008566141128540039,error
heteroskedastic,1000,1.0,propensity,LinearDML,9,,,,,0.0895071029663086,error
heteroskedastic,1000,1.0,propensity,CausalForestDML,0,,,,,0.15958714485168457,error
heteroskedastic,1000,1.0,propensity,CausalForestDML,1,,,,,0.10613822937011719,error
heteroskedastic,1000,1.0,propensity,CausalForestDML,2,,,,,0.10086655616760254,error
heteroskedastic,1000,1.0,propensity,CausalForestDML,3,,,,,0.09853577613830566,error
heteroskedastic,1000,1.0,propensity,CausalForestDML,4,,,,,0.10026860237121582,error
heteroskedastic,1000,1.0,propensity,CausalForestDML,5,,,,,0.12728071212768555,error
heteroskedastic,1000,1.0,propensity,CausalForestDML,6,,,,,0.10186553001403809,error
heteroskedastic,1000,1.0,propensity,CausalForestDML,7,,,,,0.10153889656066895,error
heteroskedastic,1000,1.0,propensity,CausalForestDML,8,,,,,0.09924054145812988,error
heteroskedastic,1000,1.0,propensity,CausalForestDML,9,,,,,0.09956550598144531,error
heteroskedastic,5000,0.1,random,Naive ATE,0,0.12110559235296858,0.044235611146404105,0.12110559235296858,0.0,0.0001010894775390625,success
heteroskedastic,5000,0.1,random,Naive ATE,1,0.11151262082862463,0.02418592650901068,0.11151262082862463,0.0,7.843971252441406e-05,success
heteroskedastic,5000,0.1,random,Naive ATE,2,0.11370188431830652,0.005804540791669586,0.11370188431830652,0.0,7.724761962890625e-05,success
heteroskedastic,5000,0.1,random,Naive ATE,3,0.11469839780554426,0.02646347664380676,0.11469839780554426,0.0,7.343292236328125e-05,success
heteroskedastic,5000,0.1,random,Naive ATE,4,0.11497495249179539,0.01977177635962817,0.11497495249179539,0.0,7.534027099609375e-05,success
heteroskedastic,5000,0.1,random,Naive ATE,5,0.11462564112082418,0.023215686881505132,0.11462564112082418,0.0,8.440017700195312e-05,success
heteroskedastic,5000,0.1,random,Naive ATE,6,0.12009084808503628,0.036198348814268644,0.12009084808503628,0.0,7.462501525878906e-05,success
heteroskedastic,5000,0.1,random,Naive ATE,7,0.11388337427860735,0.029669410705877974,0.11388337427860735,0.0,7.43865966796875e-05,success
heteroskedastic,5000,0.1,random,Naive ATE,8,0.13906207297063322,0.0813602792468831,0.13906207297063322,0.0,7.462501525878906e-05,success
heteroskedastic,5000,0.1,random,Naive ATE,9,0.11621242989102602,0.024388590639947937,0.11621242989102602,0.0,7.510185241699219e-05,success
heteroskedastic,5000,0.1,random,Stratified ATE,0,0.08487815848760587,0.046228641502405056,0.08487815848760587,0.9322,0.0013074874877929688,success
heteroskedastic,5000,0.1,random,Stratified ATE,1,0.1181282415239929,0.036136210589366724,0.1181282415239929,0.9986,0.0012464523315429688,success
heteroskedastic,5000,0.1,random,Stratified ATE,2,0.07508525776071932,0.02338746679114117,0.07508525776071932,0.9294,0.0012383460998535156,success
heteroskedastic,5000,0.1,random,Stratified ATE,3,0.10637137735925484,0.03198254927944448,0.10637137735925484,0.9424,0.0012285709381103516,success
heteroskedastic,5000,0.1,random,Stratified ATE,4,0.0791616519090338,0.024236035530667874,0.0791616519090338,0.9754,0.0012242794036865234,success
heteroskedastic,5000,0.1,random,Stratified ATE,5,0.09055520757978387,0.03300675221083612,0.09055520757978387,0.9698,0.0012090206146240234,success
heteroskedastic,5000,0.1,random,Stratified ATE,6,0.08222328159898547,0.03262770486553853,0.08222328159898547,0.9382,0.0012123584747314453,success
heteroskedastic,5000,0.1,random,Stratified ATE,7,0.08074480118593276,0.041454183770595024,0.08074480118593276,0.9788,0.0011987686157226562,success
heteroskedastic,5000,0.1,random,Stratified ATE,8,0.09416769134324408,0.023863974567121048,0.09416769134324408,0.7262,0.0012145042419433594,success
heteroskedastic,5000,0.1,random,Stratified ATE,9,0.06955559311106392,0.00023247390194632532,0.06955559311106392,0.984,0.0012276172637939453,success
heteroskedastic,5000,0.1,random,Linear + Interactions,0,,,,,1.239776611328125e-05,error
heteroskedastic,5000,0.1,random,Linear + Interactions,1,,,,,6.198883056640625e-06,error
heteroskedastic,5000,0.1,random,Linear + Interactions,2,,,,,5.7220458984375e-06,error
heteroskedastic,5000,0.1,random,Linear + Interactions,3,,,,,5.245208740234375e-06,error
heteroskedastic,5000,0.1,random,Linear + Interactions,4,,,,,5.7220458984375e-06,error
heteroskedastic,5000,0.1,random,Linear + Interactions,5,,,,,5.4836273193359375e-06,error
heteroskedastic,5000,0.1,random,Linear + Interactions,6,,,,,5.7220458984375e-06,error
heteroskedastic,5000,0.1,random,Linear + Interactions,7,,,,,4.76837158203125e-06,error
heteroskedastic,5000,0.1,random,Linear + Interactions,8,,,,,5.4836273193359375e-06,error
heteroskedastic,5000,0.1,random,Linear + Interactions,9,,,,,5.245208740234375e-06,error
heteroskedastic,5000,0.1,random,S-Learner (Linear),0,0.11207871320526319,0.014196576493846359,0.11207871320526319,0.0,0.0016093254089355469,success
heteroskedastic,5000,0.1,random,S-Learner (Linear),1,0.13194085699255084,0.07178959865660452,0.13194085699255084,0.0,0.0014111995697021484,success
heteroskedastic,5000,0.1,random,S-Learner (Linear),2,0.11280987429122588,0.015620591973192254,0.11280987429122588,0.0,0.0013964176177978516,success
heteroskedastic,5000,0.1,random,S-Learner (Linear),3,0.15503374756569774,0.10955124238955266,0.15503374756569774,0.0,0.0013802051544189453,success
heteroskedastic,5000,0.1,random,S-Learner (Linear),4,0.11532195214610541,0.02675816405333042,0.11532195214610541,0.0,0.040436506271362305,success
heteroskedastic,5000,0.1,random,S-Learner (Linear),5,0.12111824824407876,0.048742259485642425,0.12111824824407876,0.0,0.0013933181762695312,success
heteroskedastic,5000,0.1,random,S-Learner (Linear),6,0.11359546354168869,0.00812433932558215,0.11359546354168869,0.0,0.0013842582702636719,success
heteroskedastic,5000,0.1,random,S-Learner (Linear),7,0.11574121081738686,0.02375046980394445,0.11574121081738686,0.0,0.0013670921325683594,success
heteroskedastic,5000,0.1,random,S-Learner (Linear),8,0.11768480971697587,0.04007536515662557,0.11768480971697587,0.0,0.0013580322265625,success
heteroskedastic,5000,0.1,random,S-Learner (Linear),9,0.11639549601746305,0.03270774739960938,0.11639549601746305,0.0,0.0013706684112548828,success
heteroskedastic,5000,0.1,random,T-Learner (Linear),0,0.14067090295465573,0.01272101867871331,0.14067090295465573,0.9916,0.0018177032470703125,success
heteroskedastic,5000,0.1,random,T-Learner (Linear),1,0.15880216547063428,0.09205629712889674,0.15880216547063428,0.9944,0.0017802715301513672,success
heteroskedastic,5000,0.1,random,T-Learner (Linear),2,0.07022933550525459,0.0065897408761629505,0.07022933550525459,0.9996,0.0017421245574951172,success
heteroskedastic,5000,0.1,random,T-Learner (Linear),3,0.09209393016657698,0.0152011352455107,0.09209393016657698,0.9994,0.0017476081848144531,success
heteroskedastic,5000,0.1,random,T-Learner (Linear),4,0.13033001807425204,0.014564291515950156,0.13033001807425204,0.9204,0.0018134117126464844,success
heteroskedastic,5000,0.1,random,T-Learner (Linear),5,0.12515463605867688,0.00815916514520589,0.12515463605867688,0.9734,0.0017771720886230469,success
heteroskedastic,5000,0.1,random,T-Learner (Linear),6,0.14782661514714113,0.06341263293311261,0.14782661514714113,0.9976,0.0017557144165039062,success
heteroskedastic,5000,0.1,random,T-Learner (Linear),7,0.06456661949075557,0.016883629417332246,0.06456661949075557,0.9992,0.0017518997192382812,success
heteroskedastic,5000,0.1,random,T-Learner (Linear),8,0.11305522887107072,0.011545772087098961,0.11305522887107072,0.9988,0.0017414093017578125,success
heteroskedastic,5000,0.1,random,T-Learner (Linear),9,0.1335922927001112,0.020010705750540748,0.1335922927001112,0.9948,0.0017557144165039062,success
heteroskedastic,5000,0.1,random,X-Learner (Linear),0,0.11258911863716678,0.0009234691571437004,0.11258911863716678,0.0,0.00484156608581543,success
heteroskedastic,5000,0.1,random,X-Learner (Linear),1,0.11256181525505114,0.0009624913174125874,0.11256181525505114,0.0,0.07996273040771484,success
heteroskedastic,5000,0.1,random,X-Learner (Linear),2,0.10994522984715563,0.0011081419517087975,0.10994522984715563,0.0,0.0047643184661865234,success
heteroskedastic,5000,0.1,random,X-Learner (Linear),3,0.11129173349844054,4.540445871497785e-05,0.11129173349844054,0.0,0.004760026931762695,success
heteroskedastic,5000,0.1,random,X-Learner (Linear),4,0.1127733768226897,0.0014501589210374874,0.1127733768226897,0.0,0.004760026931762695,success
heteroskedastic,5000,0.1,random,X-Learner (Linear),5,0.1102155747793291,0.000726998092405223,0.1102155747793291,0.0,0.07985281944274902,success
heteroskedastic,5000,0.1,random,X-Learner (Linear),6,0.11157968502356903,0.002002694997778508,0.11157968502356903,0.0,0.004761457443237305,success
heteroskedastic,5000,0.1,random,X-Learner (Linear),7,0.11170881678937118,0.0002723522891728696,0.11170881678937118,0.0,0.004781961441040039,success
heteroskedastic,5000,0.1,random,X-Learner (Linear),8,0.11023491128655802,0.00011174070396143762,0.11023491128655802,0.0,0.0048635005950927734,success
heteroskedastic,5000,0.1,random,X-Learner (Linear),9,0.1117820614390892,0.0013977625861222112,0.1117820614390892,0.0,0.07976484298706055,success
heteroskedastic,5000,0.1,random,T-Learner (RF),0,,,,,1.5974044799804688e-05,error
heteroskedastic,5000,0.1,random,T-Learner (RF),1,,,,,6.9141387939453125e-06,error
heteroskedastic,5000,0.1,random,T-Learner (RF),2,,,,,5.0067901611328125e-06,error
heteroskedastic,5000,0.1,random,T-Learner (RF),3,,,,,5.0067901611328125e-06,error
heteroskedastic,5000,0.1,random,T-Learner (RF),4,,,,,4.5299530029296875e-06,error
heteroskedastic,5000,0.1,random,T-Learner (RF),5,,,,,4.0531158447265625e-06,error
heteroskedastic,5000,0.1,random,T-Learner (RF),6,,,,,4.291534423828125e-06,error
heteroskedastic,5000,0.1,random,T-Learner (RF),7,,,,,4.76837158203125e-06,error
heteroskedastic,5000,0.1,random,T-Learner (RF),8,,,,,4.76837158203125e-06,error
heteroskedastic,5000,0.1,random,T-Learner (RF),9,,,,,4.0531158447265625e-06,error
heteroskedastic,5000,0.1,random,X-Learner (RF),0,,,,,1.0013580322265625e-05,error
heteroskedastic,5000,0.1,random,X-Learner (RF),1,,,,,4.76837158203125e-06,error
heteroskedastic,5000,0.1,random,X-Learner (RF),2,,,,,5.0067901611328125e-06,error
heteroskedastic,5000,0.1,random,X-Learner (RF),3,,,,,4.5299530029296875e-06,error
heteroskedastic,5000,0.1,random,X-Learner (RF),4,,,,,4.5299530029296875e-06,error
heteroskedastic,5000,0.1,random,X-Learner (RF),5,,,,,4.0531158447265625e-06,error
heteroskedastic,5000,0.1,random,X-Learner (RF),6,,,,,4.0531158447265625e-06,error
heteroskedastic,5000,0.1,random,X-Learner (RF),7,,,,,4.291534423828125e-06,error
heteroskedastic,5000,0.1,random,X-Learner (RF),8,,,,,4.0531158447265625e-06,error
heteroskedastic,5000,0.1,random,X-Learner (RF),9,,,,,4.5299530029296875e-06,error
heteroskedastic,5000,0.1,random,T-Learner (LGBM),0,0.2704234580759478,0.02484845514025868,0.2704234580759478,0.9592,0.09054398536682129,success
heteroskedastic,5000,0.1,random,T-Learner (LGBM),1,0.25126554626292474,0.021169611440851697,0.25126554626292474,0.9592,0.026964902877807617,success
heteroskedastic,5000,0.1,random,T-Learner (LGBM),2,0.25418422005262026,0.06649096977806913,0.25418422005262026,0.9426,0.02662801742553711,success
heteroskedastic,5000,0.1,random,T-Learner (LGBM),3,0.23104686815289985,0.03579079477731523,0.23104686815289985,0.9628,0.04706740379333496,success
heteroskedastic,5000,0.1,random,T-Learner (LGBM),4,0.28851992812594185,0.0753594743805548,0.28851992812594185,0.9652,0.026646137237548828,success
heteroskedastic,5000,0.1,random,T-Learner (LGBM),5,0.21923218786147142,0.050999638156384,0.21923218786147142,0.954,0.0263369083404541,success
heteroskedastic,5000,0.1,random,T-Learner (LGBM),6,0.25636680472759976,0.014237892489875947,0.25636680472759976,0.946,0.04628586769104004,success
heteroskedastic,5000,0.1,random,T-Learner (LGBM),7,0.24073619872143637,0.016483635443461715,0.24073619872143637,0.963,0.0268862247467041,success
heteroskedastic,5000,0.1,random,T-Learner (LGBM),8,0.23462475927359844,0.022958166330713285,0.23462475927359844,0.961,0.026270627975463867,success
heteroskedastic,5000,0.1,random,T-Learner (LGBM),9,0.2822299898908207,0.09686506136417376,0.2822299898908207,0.9664,0.047156333923339844,success
heteroskedastic,5000,0.1,random,X-Learner (LGBM),0,0.13583742279150327,0.004138771520607864,0.13583742279150327,0.7686,0.05037403106689453,success
heteroskedastic,5000,0.1,random,X-Learner (LGBM),1,0.13597689990635134,0.0017783485673498961,0.13597689990635134,0.7618,0.06913280487060547,success
heteroskedastic,5000,0.1,random,X-Learner (LGBM),2,0.1345588224995777,0.0032934990670511416,0.1345588224995777,0.7508,0.07196569442749023,success
heteroskedastic,5000,0.1,random,X-Learner (LGBM),3,0.13356014810951197,0.000991236663846916,0.13356014810951197,0.7908,0.05099797248840332,success
heteroskedastic,5000,0.1,random,X-Learner (LGBM),4,0.13216219480326585,0.0025892396704007715,0.13216219480326585,0.7182,0.07163763046264648,success
heteroskedastic,5000,0.1,random,X-Learner (LGBM),5,0.13548548257309778,0.0036884968838899845,0.13548548257309778,0.7804,0.0748591423034668,success
heteroskedastic,5000,0.1,random,X-Learner (LGBM),6,0.13402697743643013,0.00129763939874513,0.13402697743643013,0.77,0.05093216896057129,success
heteroskedastic,5000,0.1,random,X-Learner (LGBM),7,0.13766100405523476,0.005635737658239543,0.13766100405523476,0.794,0.07245588302612305,success
heteroskedastic,5000,0.1,random,X-Learner (LGBM),8,0.13856280683391334,0.0020654757973453267,0.13856280683391334,0.7962,0.06978201866149902,success
heteroskedastic,5000,0.1,random,X-Learner (LGBM),9,0.1358998300570664,0.0009059731126784265,0.1358998300570664,0.8048,0.05450248718261719,success
heteroskedastic,5000,0.1,random,LinearDML,0,,,,,0.03334641456604004,error
heteroskedastic,5000,0.1,random,LinearDML,1,,,,,0.012851953506469727,error
heteroskedastic,5000,0.1,random,LinearDML,2,,,,,0.08825540542602539,error
heteroskedastic,5000,0.1,random,LinearDML,3,,,,,0.012693643569946289,error
heteroskedastic,5000,0.1,random,LinearDML,4,,,,,0.08758020401000977,error
heteroskedastic,5000,0.1,random,LinearDML,5,,,,,0.08792901039123535,error
heteroskedastic,5000,0.1,random,LinearDML,6,,,,,0.012571334838867188,error
heteroskedastic,5000,0.1,random,LinearDML,7,,,,,0.0877072811126709,error
heteroskedastic,5000,0.1,random,LinearDML,8,,,,,0.012382984161376953,error
heteroskedastic,5000,0.1,random,LinearDML,9,,,,,0.08781576156616211,error
heteroskedastic,5000,0.1,random,CausalForestDML,0,,,,,0.4287891387939453,error
heteroskedastic,5000,0.1,random,CausalForestDML,1,,,,,0.36717724800109863,error
heteroskedastic,5000,0.1,random,CausalForestDML,2,,,,,0.3455233573913574,error
heteroskedastic,5000,0.1,random,CausalForestDML,3,,,,,0.3845651149749756,error
heteroskedastic,5000,0.1,random,CausalForestDML,4,,,,,0.3749072551727295,error
heteroskedastic,5000,0.1,random,CausalForestDML,5,,,,,0.3576042652130127,error
heteroskedastic,5000,0.1,random,CausalForestDML,6,,,,,0.37093663215637207,error
heteroskedastic,5000,0.1,random,CausalForestDML,7,,,,,0.37513232231140137,error
heteroskedastic,5000,0.1,random,CausalForestDML,8,,,,,0.36010122299194336,error
heteroskedastic,5000,0.1,random,CausalForestDML,9,,,,,0.36578798294067383,error
heteroskedastic,5000,0.1,propensity,Naive ATE,0,0.2164901554051468,0.1843010448395859,0.2164901554051468,0.0,0.00010251998901367188,success
heteroskedastic,5000,0.1,propensity,Naive ATE,1,0.19406334618852375,0.15916304619850116,0.19406334618852375,0.0,7.82012939453125e-05,success
heteroskedastic,5000,0.1,propensity,Naive ATE,2,0.17628618965887666,0.1380897350465523,0.17628618965887666,0.0,7.605552673339844e-05,success
heteroskedastic,5000,0.1,propensity,Naive ATE,3,0.24043665868997177,0.21288523314454802,0.24043665868997177,0.0,8.511543273925781e-05,success
heteroskedastic,5000,0.1,propensity,Naive ATE,4,0.23492374570905672,0.20664168227154,0.23492374570905672,0.0,7.677078247070312e-05,success
heteroskedastic,5000,0.1,propensity,Naive ATE,5,0.2400995788182896,0.21289078940908066,0.2400995788182896,0.0,7.462501525878906e-05,success
heteroskedastic,5000,0.1,propensity,Naive ATE,6,0.21327257333145705,0.182320107362023,0.21327257333145705,0.0,7.271766662597656e-05,success
heteroskedastic,5000,0.1,propensity,Naive ATE,7,0.2656155717465419,0.2410704236153598,0.2656155717465419,0.0,7.176399230957031e-05,success
heteroskedastic,5000,0.1,propensity,Naive ATE,8,0.21178161823430305,0.17955880897992602,0.21178161823430305,0.0,8.392333984375e-05,success
heteroskedastic,5000,0.1,propensity,Naive ATE,9,0.22591394825443958,0.19662668400536185,0.22591394825443958,0.0,7.581710815429688e-05,success
heteroskedastic,5000,0.1,propensity,Stratified ATE,0,0.11915097599379723,0.09014353324778998,0.11915097599379723,0.888,0.0013244152069091797,success
heteroskedastic,5000,0.1,propensity,Stratified ATE,1,0.09013607083063861,0.058809365062327264,0.09013607083063861,0.909,0.0012404918670654297,success
heteroskedastic,5000,0.1,propensity,Stratified ATE,2,0.14215330754365332,0.12391128526442771,0.14215330754365332,0.484,0.0012369155883789062,success
heteroskedastic,5000,0.1,propensity,Stratified ATE,3,0.09870100005147486,0.04979563053087121,0.09870100005147486,0.5998,0.001234292984008789,success
heteroskedastic,5000,0.1,propensity,Stratified ATE,4,0.11185860478179825,0.09107764178708098,0.11185860478179825,0.9412,0.0012323856353759766,success
heteroskedastic,5000,0.1,propensity,Stratified ATE,5,0.13745325518290533,0.11681223946277851,0.13745325518290533,0.6596,0.00124359130859375,success
heteroskedastic,5000,0.1,propensity,Stratified ATE,6,0.10400359488164367,0.08133803764257103,0.10400359488164367,0.9478,0.0012331008911132812,success
heteroskedastic,5000,0.1,propensity,Stratified ATE,7,0.12079981987989107,0.06684744576431652,0.12079981987989107,0.6894,0.0012280941009521484,success
heteroskedastic,5000,0.1,propensity,Stratified ATE,8,0.1719846664380604,0.14361135024435676,0.1719846664380604,0.1788,0.020243406295776367,success
heteroskedastic,5000,0.1,propensity,Stratified ATE,9,0.10417952697398662,0.07647861521796286,0.10417952697398662,0.9144,0.001238107681274414,success
heteroskedastic,5000,0.1,propensity,Linear + Interactions,0,,,,,1.2636184692382812e-05,error
heteroskedastic,5000,0.1,propensity,Linear + Interactions,1,,,,,7.152557373046875e-06,error
heteroskedastic,5000,0.1,propensity,Linear + Interactions,2,,,,,7.152557373046875e-06,error
heteroskedastic,5000,0.1,propensity,Linear + Interactions,3,,,,,5.9604644775390625e-06,error
heteroskedastic,5000,0.1,propensity,Linear + Interactions,4,,,,,6.198883056640625e-06,error
heteroskedastic,5000,0.1,propensity,Linear + Interactions,5,,,,,5.7220458984375e-06,error
heteroskedastic,5000,0.1,propensity,Linear + Interactions,6,,,,,5.9604644775390625e-06,error
heteroskedastic,5000,0.1,propensity,Linear + Interactions,7,,,,,5.7220458984375e-06,error
heteroskedastic,5000,0.1,propensity,Linear + Interactions,8,,,,,6.198883056640625e-06,error
heteroskedastic,5000,0.1,propensity,Linear + Interactions,9,,,,,6.198883056640625e-06,error
heteroskedastic,5000,0.1,propensity,S-Learner (Linear),0,0.11459429740507579,0.010405717318116913,0.11459429740507579,0.0,0.0016524791717529297,success
heteroskedastic,5000,0.1,propensity,S-Learner (Linear),1,0.11097769763389771,0.01410215423021638,0.11097769763389771,0.0,0.0014581680297851562,success
heteroskedastic,5000,0.1,propensity,S-Learner (Linear),2,0.1283896938993919,0.06146247562332161,0.1283896938993919,0.0,0.0014388561248779297,success
heteroskedastic,5000,0.1,propensity,S-Learner (Linear),3,0.10994880675500679,0.005402065268108096,0.10994880675500679,0.0,0.0013632774353027344,success
heteroskedastic,5000,0.1,propensity,S-Learner (Linear),4,0.11767602015546802,0.0356838897687548,0.11767602015546802,0.0,0.0014071464538574219,success
heteroskedastic,5000,0.1,propensity,S-Learner (Linear),5,0.11450558355978743,0.0006341025433209565,0.11450558355978743,0.0,0.0013871192932128906,success
heteroskedastic,5000,0.1,propensity,S-Learner (Linear),6,0.11902291877936129,0.033368991320038115,0.11902291877936129,0.0,0.0013751983642578125,success
heteroskedastic,5000,0.1,propensity,S-Learner (Linear),7,0.11355903703132518,0.007697815112519348,0.11355903703132518,0.0,0.0014014244079589844,success
heteroskedastic,5000,0.1,propensity,S-Learner (Linear),8,0.12289041361164962,0.049769847758211014,0.12289041361164962,0.0,0.06443071365356445,success
heteroskedastic,5000,0.1,propensity,S-Learner (Linear),9,0.123532990604346,0.05234271360110878,0.123532990604346,0.0,0.0014243125915527344,success
heteroskedastic,5000,0.1,propensity,T-Learner (Linear),0,0.16667883764722252,0.024132281910695427,0.16667883764722252,0.9304,0.0017802715301513672,success
heteroskedastic,5000,0.1,propensity,T-Learner (Linear),1,0.09530062026133833,0.045347894590752225,0.09530062026133833,0.995,0.001791238784790039,success
heteroskedastic,5000,0.1,propensity,T-Learner (Linear),2,0.12270149980869267,0.012184147491091223,0.12270149980869267,0.982,0.0018153190612792969,success
heteroskedastic,5000,0.1,propensity,T-Learner (Linear),3,0.14256729119235367,0.03887358187121288,0.14256729119235367,0.9198,0.0017626285552978516,success
heteroskedastic,5000,0.1,propensity,T-Learner (Linear),4,0.17840162529647074,0.017853856277011672,0.17840162529647074,0.8404,0.001734018325805664,success
heteroskedastic,5000,0.1,propensity,T-Learner (Linear),5,0.14763117391411762,0.032811821430528035,0.14763117391411762,0.9908,0.0017478466033935547,success
heteroskedastic,5000,0.1,propensity,T-Learner (Linear),6,0.1319991222367014,0.035171511623691414,0.1319991222367014,0.9614,0.0017669200897216797,success
heteroskedastic,5000,0.1,propensity,T-Learner (Linear),7,0.15868054442120016,0.031800556050245996,0.15868054442120016,0.9956,0.0019414424896240234,success
heteroskedastic,5000,0.1,propensity,T-Learner (Linear),8,0.15065012197523808,0.04033828867398613,0.15065012197523808,0.8934,0.0018200874328613281,success
heteroskedastic,5000,0.1,propensity,T-Learner (Linear),9,0.1098075310495908,0.03199716882657775,0.1098075310495908,0.999,0.0017476081848144531,success
heteroskedastic,5000,0.1,propensity,X-Learner (Linear),0,0.11394193475926924,0.0013555092526426548,0.11394193475926924,0.0,0.006826639175415039,success
heteroskedastic,5000,0.1,propensity,X-Learner (Linear),1,0.11064832688985698,0.0011412180130487674,0.11064832688985698,0.0,0.00558924674987793,success
heteroskedastic,5000,0.1,propensity,X-Learner (Linear),2,0.11216235275324822,0.00023044038217243462,0.11216235275324822,0.0,0.005507707595825195,success
heteroskedastic,5000,0.1,propensity,X-Learner (Linear),3,0.11176836836141689,0.0004993765766759508,0.11176836836141689,0.0,0.005036354064941406,success
heteroskedastic,5000,0.1,propensity,X-Learner (Linear),4,0.1113446891256851,3.345874924806847e-05,0.1113446891256851,0.0,0.005057811737060547,success
heteroskedastic,5000,0.1,propensity,X-Learner (Linear),5,0.11169548795794573,0.0008194471821174694,0.11169548795794573,0.0,0.005308866500854492,success
heteroskedastic,5000,0.1,propensity,X-Learner (Linear),6,0.1116709548341961,0.0008160844251475228,0.1116709548341961,0.0,0.0050013065338134766,success
heteroskedastic,5000,0.1,propensity,X-Learner (Linear),7,0.1111480165827887,0.0025078339221191594,0.1111480165827887,0.0,0.004940032958984375,success
heteroskedastic,5000,0.1,propensity,X-Learner (Linear),8,0.11300698896353019,0.0008934095974663773,0.11300698896353019,0.0,0.0051000118255615234,success
heteroskedastic,5000,0.1,propensity,X-Learner (Linear),9,0.1109856273508879,0.0010742652813811304,0.1109856273508879,0.0,0.0050048828125,success
heteroskedastic,5000,0.1,propensity,T-Learner (RF),0,,,,,2.2411346435546875e-05,error
heteroskedastic,5000,0.1,propensity,T-Learner (RF),1,,,,,8.344650268554688e-06,error
heteroskedastic,5000,0.1,propensity,T-Learner (RF),2,,,,,6.4373016357421875e-06,error
heteroskedastic,5000,0.1,propensity,T-Learner (RF),3,,,,,5.4836273193359375e-06,error
heteroskedastic,5000,0.1,propensity,T-Learner (RF),4,,,,,6.4373016357421875e-06,error
heteroskedastic,5000,0.1,propensity,T-Learner (RF),5,,,,,5.4836273193359375e-06,error
heteroskedastic,5000,0.1,propensity,T-Learner (RF),6,,,,,6.198883056640625e-06,error
heteroskedastic,5000,0.1,propensity,T-Learner (RF),7,,,,,5.4836273193359375e-06,error
